Ext.1(Strain)	Stress	
%	        N/mm2
1.540968	257.3006
1.543029	257.34
1.543819	257.4166
1.545274	257.4612
1.543836	257.5213
1.548966	257.5798
1.551489	257.6233
1.553675	257.6803
1.554608	257.7347
1.554255	257.8103
1.556812	257.86
1.557897	257.902
1.560302	257.9694
1.565162	258.03
1.564414	258.0973
1.56718	258.1579
1.568888	258.2056
1.569964	258.2543
1.571326	258.29
1.573984	258.3589
1.576414	258.4169
1.577053	258.463
1.578617	258.5216
1.580736	258.5796
1.585202	258.6154
1.584176	258.6744
1.584882	258.7293
1.588641	258.7852
1.590449	258.8521
1.592274	258.9174
1.592829	258.9604
1.595722	259.0204
1.597976	259.0862
1.599573	259.1328
1.601289	259.2085
1.601575	259.2515
1.602592	259.2872
1.608269	259.3318
1.607831	259.4001
1.610009	259.4406
1.613752	259.497
1.614088	259.5753
1.610926	259.5939
1.613777	259.6711
1.614769	259.7136
1.618234	259.7524
1.623397	259.8161
1.626853	259.8757
1.627038	259.9306
1.625777	259.9964
1.628518	260.0332
1.630974	260.1068
1.631537	260.1684
1.633472	260.2114
1.63882	260.258
1.637996	260.3134
1.641721	260.3606
1.641452	260.3756
1.641688	260.4725
1.646077	260.5211
1.64733	260.5637
1.648129	260.617
1.650896	260.6916
1.65098	260.7439
1.655437	260.7859
1.658305	260.8485
1.65743	260.9008
1.660794	260.961
1.661878	261.006
1.66335	261.0703
1.665755	261.1102
1.666739	261.1532
1.671415	261.2096
1.670372	261.2661
1.673795	261.3086
1.676965	261.3531
1.677436	261.4225
1.671995	261.4671
1.67789	261.5127
1.681969	261.5676
1.685997	261.6147
1.686703	261.666
1.687636	261.7349
1.685795	261.782
1.68725	261.8432
1.6947	261.8872
1.69618	261.9452
1.694095	261.9861
1.695003	262.0442
1.698737	262.1084
1.703303	262.1452
1.707668	262.1851
1.70972	262.2555
1.710485	262.2964
1.712251	262.3399
1.709677	262.399
1.71035	262.4451
1.71326	262.5062
1.718314	262.557
1.721863	262.627
1.723587	262.6705
1.721854	262.7238
1.719315	262.7777
1.723755	262.8388
1.727253	262.8756
1.727539	262.9211
1.727993	262.9797
1.731744	263.0419
1.731407	263.0859
1.735637	263.1408
1.738589	263.1849
1.73964	263.2382
1.738816	263.2719
1.738253	263.3289
1.741112	263.3869
1.744063	263.4609
1.746771	263.5195
1.747309	263.5521
1.748562	263.5956
1.751338	263.6645
1.756795	263.7086
1.757451	263.7371
1.759419	263.8065
1.758258	263.8629
1.762169	263.9065
1.762472	263.9583
1.766046	264.0064
1.768106	264.0546
1.769872	264.0929
1.773732	264.1442
1.776877	264.2271
1.776246	264.2712
1.776885	264.2996
1.779685	264.3768
1.781426	264.424
1.783789	264.4654
1.787817	264.5125
1.789129	264.5716
1.787178	264.6172
1.789894	264.6731
1.792686	264.7151
1.793805	264.7721
1.798228	264.8239
1.79917	264.8726
1.798026	264.913
1.798708	264.9632
1.800928	265.0311
1.804047	265.0684
1.807462	265.1228
1.80953	265.1808
1.809438	265.2191
1.810313	265.2927
1.812331	265.3362
1.816308	265.3626
1.818865	265.4356
1.819504	265.4849
1.821556	265.5206
1.823263	265.575
1.824785	265.6237
1.82714	265.6869
1.82661	265.7273
1.827888	265.7677
1.832581	265.7998
1.832723	265.8734
1.837685	265.9055
1.83914	265.9713
1.839216	266.0179
1.84157	266.0697
1.84416	266.1086
1.844471	266.1837
1.847188	266.2314
1.850207	266.2676
1.850139	266.3153
1.851123	266.3697
1.852881	266.4448
1.855715	266.4759
1.858742	266.5111
1.859289	266.5562
1.862005	266.6168
1.864326	266.6364
1.865217	266.7038
1.868505	266.7452
1.868505	266.7924
1.87017	266.8374
1.872559	266.8944
1.874131	266.9555
1.874165	267.0105
1.875864	267.0462
1.878176	267.0892
1.880043	267.1513
1.882675	267.2037
1.884996	267.2436
1.887738	267.3026
1.885812	267.3622
1.886199	267.3959
1.892741	267.4384
1.898392	267.4829
1.898384	267.5342
1.895844	267.5678
1.899326	267.6238
1.900032	267.6684
1.901764	267.7326
1.90422	267.7663
1.908223	267.8351
1.910393	267.887
1.906196	267.9227
1.907525	267.9724
1.909451	268.0274
1.910561	268.0937
1.912957	268.1175
1.922325	268.1641
1.923654	268.2454
1.926379	268.2796
1.924714	268.3206
1.925546	268.3527
1.930483	268.4112
1.92886	268.4521
1.930794	268.4972
1.932375	268.5356
1.932888	268.5873
1.936419	268.6402
1.937311	268.7065
1.940229	268.7319
1.945544	268.8023
1.947032	268.8484
1.944299	268.8914
1.950463	268.9225
1.952835	268.9919
1.952212	269.0256
1.954281	269.0706
1.955013	269.1209
1.955063	269.1774
1.957426	269.2126
1.961799	269.2649
1.963102	269.3157
1.961967	269.355
1.966256	269.397
1.967845	269.4623
1.971293	269.4965
1.973404	269.5462
1.975246	269.6177
1.975019	269.6467
1.979097	269.7182
1.978778	269.7513
1.977382	269.8088
1.987767	269.8586
1.989668	269.8959
1.985867	269.9523
1.989315	269.9782
1.989903	270.0352
1.992611	270.073
1.994032	270.1295
1.99484	270.1575
1.998371	270.214
2.000137	270.2937
1.999894	270.3067
2.002559	270.3543
2.004123	270.4056
2.004225	270.4605
2.00509	270.5133
2.007428	270.5439
2.010548	270.59
2.01075	270.6377
2.013693	270.6916
2.014349	270.7449
2.015409	270.79
2.019588	270.8402
2.024071	270.8775
2.027745	270.933
2.026518	270.9687
2.023045	271.0288
2.027249	271.0821
2.03137	271.0992
2.033396	271.1422
2.037441	271.2148
2.032211	271.2583
2.03697	271.3049
2.045792	271.3655
2.041621	271.395
2.043034	271.4277
2.04427	271.4909
2.047238	271.5168
2.047591	271.5836
2.053234	271.6193
2.050064	271.6509
2.052839	271.7317
2.059365	271.7566
2.059011	271.7872
2.061559	271.8535
2.062846	271.9027
2.064049	271.9307
2.066798	271.9913
2.065419	272.0312
2.069153	272.0933
2.072887	272.1223
2.071903	272.1933
2.074569	272.2503
2.076469	272.2829
2.077781	272.3342
2.07805	272.3782
2.082692	272.4259
2.083794	272.4736
2.081137	272.5083
2.087671	272.5616
2.088259	272.5901
2.09349	272.6331
2.094516	272.6828
2.094995	272.7191
2.097342	272.7922
2.098771	272.8357
2.102522	272.8709
2.103766	272.9532
2.104902	272.974
2.106045	273.018
2.106096	273.075
2.106297	273.1071
2.107357	273.1356
2.110637	273.2014
2.111503	273.2485
2.11358	273.2884
2.113294	273.3283
2.115506	273.3921
2.12045	273.4386
2.126379	273.4764
2.12479	273.5334
2.122385	273.565
2.123637	273.6106
2.125799	273.6687
2.130676	273.708
2.132426	273.752
2.1361	273.8059
2.133443	273.8458
2.136638	273.8976
2.140851	273.9333
2.144014	273.9665
2.146015	274.0193
2.147058	274.0634
2.149185	274.0851
2.150657	274.1515
2.151372	274.2095
2.155114	274.2483
2.156317	274.2903
2.159453	274.3255
2.163254	274.3882
2.164137	274.427
2.167316	274.4757
2.1674	274.5332
2.167248	274.5586
2.168047	274.6099
2.169057	274.6622
2.171218	274.6995
2.174102	274.7513
2.176432	274.7928
2.179106	274.8187
2.180552	274.8788
2.183756	274.8995
2.185917	274.9668
2.185488	275.0041
2.185093	275.0414
2.186557	275.0979
2.189197	275.132
2.192435	275.1911
2.194772	275.2305
2.195958	275.2823
2.197783	275.3413
2.1987	275.3797
2.201054	275.4144
2.201542	275.4714
2.204712	275.5076
2.20726	275.5465
2.209943	275.588
2.212727	275.6335
2.210961	275.6625
2.216351	275.7154
2.217015	275.7806
2.219841	275.792
2.22106	275.863
2.222599	275.9158
2.222532	275.9407
2.223894	275.9837
2.225677	276.022
2.227956	276.0661
2.230706	276.1205
2.231025	276.1774
2.234499	276.2137
2.23629	276.2634
2.238392	276.3007
2.241091	276.3416
2.243068	276.3696
2.244287	276.4416
2.245002	276.48
2.24623	276.5095
2.249055	276.5582
2.251199	276.6131
2.254765	276.6473
2.255757	276.6913
2.256699	276.7328
2.257557	276.7825
2.257565	276.8503
2.259895	276.8861
2.261526	276.9193
2.264394	276.9674
2.266513	276.9933
2.268229	277.0374
2.269658	277.0824
2.270903	277.1285
2.272694	277.1674
2.273392	277.2192
2.273703	277.257
2.278715	277.3015
2.279236	277.3368
2.280372	277.3632
2.282995	277.4394
2.286662	277.4948
2.288218	277.5212
2.289504	277.5673
2.289874	277.6145
2.29249	277.6352
2.297081	277.717
2.297972	277.7398
2.298216	277.7792
2.30211	277.8268
2.305129	277.8843
2.306416	277.9242
2.308123	277.9688
2.308753	278.0014
2.311108	278.0485
2.312798	278.0817
2.314329	278.1325
2.316574	278.1962
2.316852	278.2231
2.320417	278.2599
2.320341	278.2925
2.32225	278.3635
2.322595	278.3754
2.326068	278.4277
2.329709	278.4832
2.330214	278.52
2.331618	278.5562
2.331307	278.6147
2.334208	278.6339
2.337463	278.708
2.339237	278.7339
2.340272	278.7691
2.34435	278.8188
2.344956	278.8769
2.34477	278.9126
2.346385	278.9401
2.351406	278.9862
2.353626	279.0463
2.354803	279.0701
2.356182	279.1229
2.358217	279.169
2.358764	279.1908
2.360647	279.2524
2.36238	279.2841
2.366719	279.3436
2.367165	279.3643
2.36936	279.4001
2.37094	279.4514
2.372101	279.5011
2.372841	279.526
2.373329	279.5798
2.375641	279.6187
2.379939	279.6777
2.379182	279.6933
2.381898	279.7523
2.385237	279.7725
2.387516	279.8145
2.386977	279.8938
2.388306	279.9367
2.390829	279.9709
2.392275	280.0248
2.394899	280.0533
2.397556	280.0777
2.39891	280.1295
2.401097	280.1585
2.401425	280.1999
2.404864	280.2559
2.405285	280.3009
2.408211	280.3357
2.411617	280.3796
2.41271	280.4315
2.412819	280.4589
2.414568	280.5211
2.417856	280.5641
2.417629	280.618
2.419017	280.6304
2.423558	280.6905
2.423264	280.7231
2.426241	280.7552
2.427014	280.7894
2.428343	280.8324
2.432438	280.8765
2.4347	280.936
2.438308	280.9593
2.435415	281.0081
2.436904	281.0541
2.438745	281.0805
2.44216	281.1308
2.44438	281.1842
2.447281	281.2246
2.447542	281.2691
2.449324	281.293
2.451242	281.337
2.455051	281.396
2.457793	281.4344
2.459718	281.4893
2.45696	281.5126
2.458634	281.5416
2.463738	281.5908
2.467379	281.6333
2.468035	281.6685
2.46563	281.6851
2.46436	281.7338
2.465597	281.7804
2.471441	281.827
2.47187	281.8638
2.474889	281.9099
2.478597	281.9602
2.48403	281.9855
2.485384	282.0596
2.48736	282.0855
2.486687	282.1155
2.485619	282.1643
2.487511	282.1995
2.489462	282.2472
2.494104	282.2855
2.49709	282.328
2.499108	282.3689
2.499091	282.4072
2.50084	282.4315
2.502875	282.4808
2.504625	282.5181
2.508543	282.5813
2.510259	282.601
2.510671	282.6662
2.513396	282.701
2.514926	282.7367
2.516154	282.7797
2.517979	282.8077
2.520611	282.8568
2.521712	282.903
2.522082	282.9382
2.521839	282.9724
2.524109	283.0268
2.524874	283.0688
2.527582	283.0988
2.53161	283.1439
2.534108	283.1718
2.536328	283.2267
2.537497	283.2516
2.538245	283.3174
2.540171	283.3464
2.544283	283.3847
2.547874	283.4443
2.548934	283.4899
2.548749	283.506
2.547193	283.5401
2.549119	283.5878
2.552407	283.6324
2.554955	283.6567
2.556788	283.7132
2.557662	283.7562
2.55884	283.7712
2.561985	283.8349
2.562927	283.8551
2.564726	283.9079
2.56656	283.9478
2.564323	283.9872
2.570159	284.0323
2.572026	284.0675
2.576289	284.1089
2.576626	284.1763
2.577475	284.2022
2.577685	284.2488
2.579754	284.2773
2.580704	284.3213
2.583143	284.3529
2.588289	284.368
2.589475	284.4301
2.591468	284.4731
2.594529	284.5006
2.596026	284.5539
2.596623	284.5948
2.597338	284.6296
2.598532	284.6669
2.601173	284.7124
2.602342	284.7539
2.6051	284.8057
2.606849	284.8502
2.609591	284.8875
2.609759	284.9041
2.612021	284.9554
2.612525	284.9818
2.615048	285.0331
2.616915	285.0642
2.619085	285.1124
2.621608	285.1362
2.62445	285.1838
2.624778	285.2299
2.626914	285.2641
2.628133	285.3128
2.630168	285.3346
2.630378	285.3817
2.63349	285.4185
2.635886	285.4739
2.637837	285.5294
2.639318	285.5754
2.639544	285.591
2.64184	285.6438
2.644338	285.7039
2.645725	285.7096
2.64771	285.7485
2.647744	285.7744
2.650746	285.8132
2.654354	285.863
2.656885	285.9085
2.659307	285.9323
2.659475	285.9889
2.658903	286.0313
2.662401	286.0738
2.665858	286.1064
2.66759	286.1577
2.667901	286.2043
2.668649	286.2416
2.672375	286.2878
2.674494	286.3302
2.675503	286.3478
2.676579	286.395
2.676916	286.4343
2.677589	286.4773
2.679809	286.4991
2.682685	286.5317
2.686486	286.5913
2.690489	286.6472
2.691229	286.6571
2.692398	286.7001
2.695585	286.7659
2.696728	286.783
2.698797	286.842
2.700437	286.8741
2.700655	286.8943
2.702354	286.9347
2.706231	286.9638
2.706584	287.027
2.706946	287.0601
2.708729	287.0891
2.709713	287.1472
2.712547	287.1632
2.71549	287.2083
2.715952	287.2466
2.716717	287.2803
2.720771	287.3196
2.723352	287.3471
2.724992	287.3917
2.725286	287.4595
2.728684	287.4984
2.730181	287.5331
2.729803	287.5631
2.736135	287.6071
2.739684	287.6315
2.742038	287.689
2.746159	287.717
2.746806	287.7755
2.746924	287.79
2.748673	287.8133
2.750077	287.8568
2.753921	287.9149
2.756393	287.9506
2.757671	287.9931
2.759244	288.0418
2.75969	288.063
2.760371	288.1195
2.761901	288.1671
2.764491	288.1894
2.762338	288.2288
2.765702	288.2646
2.767998	288.2966
2.772152	288.3433
2.773775	288.3863
2.772429	288.4277
2.777778	288.4531
2.78004	288.507
2.782521	288.536
2.783623	288.6007
2.787844	288.6189
2.788895	288.6484
2.789702	288.7023
2.790989	288.7287
2.793344	288.7789
2.79363	288.8157
2.794958	288.8463
2.796859	288.8867
2.799953	288.9348
2.801795	288.9934
2.801501	289.0162
2.801282	289.04
2.803116	289.0804
2.809094	289.1229
2.809507	289.1638
2.811188	289.1902
2.815721	289.2291
2.8162	289.2664
2.821254	289.2939
2.818622	289.3482
2.821574	289.3736
2.820548	289.4358
2.821356	289.4617
2.824854	289.498
2.829008	289.5555
2.830807	289.585
2.830505	289.6161
2.830168	289.6632
2.833112	289.6938
2.834962	289.7331
2.837518	289.7756
2.840243	289.8119
2.840739	289.8377
2.844616	289.8813
2.847231	289.9201
2.849266	289.9455
2.85004	290.0025
2.85115	290.0424
2.852781	290.0709
2.855598	290.1237
2.855598	290.1491
2.858516	290.1864
2.861527	290.2387
2.864798	290.2786
2.863209	290.3226
2.865109	290.3465
2.86606	290.3972
2.867178	290.4097
2.869642	290.4573
2.871215	290.5179
2.87341	290.5381
2.878682	290.563
2.88107	290.6034
2.881155	290.6433
2.884981	290.6822
2.883938	290.7055
2.886242	290.7759
2.888075	290.8018
2.889513	290.8246
2.890859	290.8588
2.891944	290.9194
2.896435	290.9619
2.898394	290.9971
2.899739	291.0044
2.901202	291.0443
2.902439	291.0759
2.905155	291.1256
2.906088	291.1473
2.909469	291.2012
2.909763	291.2276
2.909469	291.2784
2.912042	291.3173
2.913522	291.3711
2.916331	291.3862
2.91803	291.4328
2.919838	291.4846
2.922722	291.5229
2.922974	291.5478
2.925489	291.5845
2.930736	291.6317
2.928483	291.6716
2.928575	291.7135
2.933755	291.755
2.937287	291.7918
2.937733	291.8089
2.938708	291.8487
2.939801	291.8891
2.944965	291.9239
2.943973	291.9513
2.945722	292.0103
2.947513	292.0394
2.948388	292.0814
2.95239	292.1218
2.952794	292.1606
2.952802	292.2026
2.955258	292.2383
2.957848	292.2683
2.957958	292.3072
2.960245	292.3574
2.963819	292.3979
2.965509	292.4196
2.964794	292.445
2.968873	292.4906
2.974919	292.5388
2.973498	292.5667
2.975449	292.6129
2.974801	292.6278
2.97719	292.691
2.980402	292.7169
2.983043	292.7662
2.982319	292.8019
2.987769	292.8309
2.988399	292.8755
2.989989	292.9014
2.991158	292.9387
2.99236	292.9641
2.994185	293.0071
2.99696	293.0573
3.00103	293.0801
3.000845	293.1257
2.998726	293.1433
3.002468	293.177
3.006328	293.2215
3.009448	293.2573
3.008094	293.2873
3.007934	293.3339
3.009389	293.3816
3.015595	293.4179
3.017	293.4494
3.017445	293.5018
3.02112	293.5479
3.022272	293.5613
3.025233	293.61
3.025291	293.6468
3.025199	293.6696
3.02916	293.6898
3.032162	293.7266
3.032321	293.7675
3.035408	293.8219
3.036274	293.8344
3.03783	293.8851
3.038074	293.9203
3.039587	293.9499
3.043111	293.9908
3.045121	294.0327
3.047677	294.0757
3.051428	294.1125
3.054102	294.1514
3.054211	294.1835
3.052672	294.2166
3.056515	294.2617
3.058508	294.2948
3.059879	294.328
3.062789	294.3466
3.06294	294.4062
3.066514	294.4275
3.06638	294.4611
3.072569	294.5036
3.071804	294.5534
3.072089	294.5642
3.076538	294.6212
3.079095	294.659
3.079431	294.6896
3.078674	294.7222
3.080987	294.7595
3.080499	294.7901
3.087462	294.8476
3.08779	294.8751
3.089379	294.8989
3.089968	294.9429
3.092491	294.9605
3.092633	294.9901
3.098049	295.0372
3.097738	295.0667
3.10032	295.105
3.103406	295.1454
3.102758	295.1911
3.102431	295.2284
3.103137	295.263
3.105996	295.2952
3.108115	295.3325
3.112724	295.3791
3.117475	295.4221
3.119678	295.463
3.118375	295.493
3.117643	295.5392
3.119745	295.5692
3.122066	295.5972
3.126044	295.6231
3.124833	295.6537
3.126624	295.693
3.129349	295.7189
3.133386	295.7541
3.137145	295.7914
3.137178	295.8469
3.139003	295.8609
3.141206	295.9111
3.142627	295.9577
3.143107	296.0074
3.142089	296.0334
3.144889	296.0505
3.148178	296.1079
3.149658	296.1421
3.149271	296.1784
3.152054	296.1877
3.155023	296.21
3.157075	296.2706
3.159883	296.3079
3.161296	296.3447
3.162129	296.383
3.163273	296.4276
3.164996	296.4416
3.16736	296.4985
3.168343	296.5234
3.173456	296.5824
3.173616	296.6006
3.175626	296.6342
3.177408	296.6638
3.176214	296.7052
3.181134	296.712
3.180932	296.771
3.183455	296.798
3.187651	296.843
3.191923	296.8684
3.189981	296.9124
3.191621	296.9389
3.194059	296.9658
3.196481	297.0269
3.200627	297.0378
3.199996	297.0652
3.201863	297.1248
3.203789	297.157
3.205572	297.2015
3.208767	297.2367
3.207867	297.2668
3.208834	297.2911
3.211382	297.3476
3.212846	297.373
3.216487	297.4072
3.217715	297.4351
3.218926	297.4838
3.220936	297.5284
3.221524	297.5341
3.22435	297.5828
3.227789	297.6046
3.229084	297.6532
3.229892	297.6952
3.229202	297.7257
3.230741	297.7604
3.234635	297.8159
3.237712	297.8412
3.238402	297.8853
3.241564	297.9112
3.245415	297.9454
3.24079	297.9962
3.243986	298.0075
3.24782	298.0604
3.250267	298.0894
3.250057	298.1106
3.252547	298.1557
3.253884	298.1966
3.256902	298.2189
3.259265	298.2697
3.260367	298.3179
3.262394	298.3365
3.262394	298.3748
3.264555	298.4209
3.268524	298.4531
3.269828	298.4857
3.272763	298.5106
3.274739	298.5619
3.276026	298.6017
3.275874	298.6297
3.277775	298.6478
3.281433	298.6986
3.281592	298.7224
3.282375	298.7509
3.284426	298.8115
3.287925	298.8229
3.289346	298.8815
3.28816	298.8986
3.292878	298.9529
3.294475	298.9887
3.295552	299.0198
3.298234	299.0612
3.300261	299.0965
3.301304	299.1342
3.302153	299.1622
3.305139	299.1959
3.305156	299.2306
3.30841	299.2545
3.311547	299.3067
3.31248	299.3456
3.313893	299.3746
3.3147	299.4114
3.317938	299.4264
3.320276	299.4612
3.323521	299.499
3.326389	299.5616
3.323421	299.5823
3.324413	299.602
3.327449	299.6559
3.3303	299.6953
3.332814	299.7269
3.333184	299.7616
3.333251	299.8087
3.33796	299.8269
3.34087	299.8605
3.341257	299.9128
3.343258	299.933
3.346597	299.9693
3.350263	300.0014
3.348363	300.0154
3.352307	300.0475
3.352635	300.0781
3.353955	300.1304
3.357109	300.1724
3.359951	300.2325
3.360389	300.2511
3.365098	300.2946
3.363121	300.3283
3.362491	300.3625
3.364837	300.4039
3.367057	300.4195
3.372422	300.4536
3.37291	300.4677
3.374365	300.5195
3.377863	300.5661
3.378721	300.5904
3.379478	300.6055
3.381075	300.666
3.382993	300.7007
3.384372	300.7277
3.387735	300.75
3.387921	300.793
